household_key,total_sales,total_baskets,total_purchase_days,first_purchase_day,last_purchase_day,coupon_discount_abs,deal_discount_abs,coupon_sales,deal_sales,coupon_baskets,deal_baskets,first_coupon_day,last_coupon_day,coupon_redemptions,redeemed_campaigns,coupon_user_flag,coupon_dependency_ratio,deal_dependency_ratio,pre_90d_sales,post_30d_sales,post_30d_baskets,post_60d_sales,post_60d_baskets,post_90d_sales,post_90d_baskets,full_price_post_90d_sales,deal_post_90d_sales,available_post_days,post_coupon_repeat_flag,full_price_after_coupon_flag,deal_only_after_coupon_flag,post_90d_incremental_vs_pre_90d,subsidy_efficiency,segment,recency_days,frequency_baskets,monetary_sales,avg_basket_value,deal_strategy_recommendation
463,5803.3,587,399,93,711,31.34,1248.3,100.64,3550.69,7.0,405,627.0,627.0,1.0,1.0,True,0.017342,0.61184,858.3,204.48,23.0,393.13,38.0,580.73,52.0,281.98,298.75,84.0,True,True,False,-277.57,-8.856733,Champions,0,587,5803.3,9.886371,Test Smaller Deal
703,9475.69,219,168,71,708,5.25,1087.11,10.89,5216.95,3.0,198,509.0,509.0,5.0,1.0,True,0.001149,0.550561,1607.89,356.51,9.0,933.04,19.0,1330.17,30.0,540.92,789.25,202.0,True,True,False,-277.72,-52.899048,Champions,3,219,9475.69,43.267991,Test Smaller Deal
2006,4873.24,111,99,21,711,78.2,1266.9,205.28,2822.13,20.0,105,259.0,259.0,1.0,1.0,True,0.042124,0.579108,568.59,130.03,6.0,203.78,9.0,286.55,11.0,132.56,153.99,452.0,True,True,False,-282.04,-3.60665,Champions,0,111,4873.24,43.903063,Test Smaller Deal
127,4658.23,191,160,96,711,137.85,1446.37,277.28,3180.8,34.0,179,595.0,595.0,4.0,2.0,True,0.059525,0.682834,1118.78,327.79,13.0,535.05,22.0,832.63,35.0,327.32,505.31,116.0,True,True,False,-286.15,-2.075807,Champions,0,191,4658.23,24.388639,Test Smaller Deal
2430,1885.95,60,57,61,655,6.5,386.49,14.58,1033.68,4.0,55,424.0,424.0,2.0,1.0,True,0.007731,0.548095,420.44,37.92,1.0,84.5,3.0,133.83,6.0,25.85,107.98,287.0,True,True,False,-286.61,-44.093846,Needs Attention,56,60,1885.95,31.4325,Stop Subsidy
2124,7859.41,240,200,14,711,189.08,1165.06,348.32,4761.22,65.0,224,333.0,625.0,20.0,6.0,True,0.044319,0.605799,1262.34,335.63,12.0,670.7,21.0,974.54,31.0,363.97,610.57,378.0,True,True,False,-287.8,-1.522107,Champions,0,240,7859.41,32.747542,Test Smaller Deal
283,6023.37,78,73,40,700,73.49,955.81,133.15,2955.3,14.0,71,603.0,603.0,3.0,1.0,True,0.022106,0.490639,1628.96,417.44,7.0,798.26,13.0,1338.71,19.0,634.96,703.75,108.0,True,True,False,-290.25,-3.949517,Big Spenders,11,78,6023.37,77.222692,Test Smaller Deal
2024,4956.99,99,90,56,709,67.19,641.63,269.31,2687.5,21.0,90,399.0,399.0,1.0,1.0,True,0.054329,0.542164,768.74,319.02,5.0,362.11,7.0,477.5,9.0,139.09,338.41,312.0,True,True,False,-291.24,-4.334574,Champions,2,99,4956.99,50.070606,Test Smaller Deal
1804,10251.19,311,244,100,711,48.24,1690.85,82.62,5496.09,24.0,277,662.0,668.0,6.0,1.0,True,0.00806,0.536142,1260.07,627.39,20.0,964.51,27.0,964.51,27.0,393.78,570.73,49.0,True,True,False,-295.56,-6.126866,Champions,0,311,10251.19,32.962026,Test Smaller Deal
1453,21661.29,761,401,97,710,111.36,2895.5,269.62,8462.76,42.0,400,412.0,678.0,21.0,5.0,True,0.012447,0.390686,3420.93,1240.07,37.0,2012.64,74.0,3124.84,122.0,1894.65,1230.19,299.0,True,True,False,-296.09,-2.658854,Champions,1,761,21661.29,28.464244,Test Smaller Deal
2088,4905.71,109,104,21,711,11.0,983.03,24.08,2427.74,8.0,97,608.0,608.0,2.0,1.0,True,0.004909,0.49488,1159.44,313.2,6.0,640.35,14.0,857.27,18.0,455.64,401.63,103.0,True,True,False,-302.17,-27.47,Champions,0,109,4905.71,45.006514,Test Smaller Deal
2305,6320.64,123,114,2,704,95.95,1761.67,155.51,3468.25,39.0,109,237.0,662.0,15.0,6.0,True,0.024604,0.548718,1016.67,189.14,6.0,345.33,10.0,705.7,14.0,298.32,407.38,474.0,True,True,False,-310.97,-3.240959,Loyal Customers,7,123,6320.64,51.387317,Test Smaller Deal
1417,3703.93,75,51,74,710,5.08,845.44,14.66,2220.13,2.0,69,593.0,593.0,3.0,1.0,True,0.003958,0.599398,837.14,273.84,11.0,424.55,15.0,524.99,18.0,239.92,285.07,118.0,True,True,False,-312.15,-61.44685,Potential Loyalists,1,75,3703.93,49.385733,Test Smaller Deal
2156,5874.46,108,89,74,703,37.2,876.56,100.14,3173.2,14.0,104,512.0,512.0,1.0,1.0,True,0.017047,0.540169,1088.44,191.93,2.0,511.5,7.0,767.96,12.0,347.01,420.95,199.0,True,True,False,-320.48,-8.615054,Loyal Customers,8,108,5874.46,54.393148,Test Smaller Deal
1710,11984.59,215,151,16,705,39.04,2075.13,123.02,6626.82,16.0,198,395.0,539.0,4.0,3.0,True,0.010265,0.552945,1777.88,446.31,6.0,943.33,19.0,1454.12,31.0,616.58,837.54,316.0,True,True,False,-323.76,-8.293033,Loyal Customers,6,215,11984.59,55.742279,Test Smaller Deal
972,4219.18,197,171,91,710,22.49,535.95,51.97,1958.21,8.0,165,360.0,360.0,1.0,1.0,True,0.012318,0.464121,490.56,0.0,0.0,86.73,5.0,146.07,11.0,79.58,66.49,351.0,True,True,False,-344.49,-15.317474,Champions,1,197,4219.18,21.417157,Stop Subsidy
1412,4053.15,77,75,9,705,9.0,638.15,44.21,1792.26,7.0,66,600.0,614.0,3.0,1.0,True,0.010908,0.442189,836.26,162.72,2.0,247.14,4.0,486.89,8.0,244.06,242.83,111.0,True,True,False,-349.37,-38.818889,Needs Attention,6,77,4053.15,52.638312,Test Smaller Deal
1020,9561.46,171,153,85,711,13.68,1455.56,24.17,4284.95,9.0,143,515.0,515.0,1.0,1.0,True,0.002528,0.448148,1451.03,252.92,5.0,762.33,14.0,1096.41,21.0,574.56,521.85,196.0,True,True,False,-354.62,-25.922515,Champions,0,171,9561.46,55.914971,Test Smaller Deal
469,7748.49,165,138,46,698,111.96,1302.08,319.64,3431.26,32.0,126,506.0,593.0,5.0,2.0,True,0.041252,0.44283,1163.46,255.01,5.0,456.45,15.0,804.25,22.0,431.68,372.57,205.0,True,True,False,-359.21,-3.208378,At Risk High Value,13,165,7748.49,46.960545,Test Smaller Deal
1294,4829.32,56,54,110,709,38.48,727.94,110.73,1982.07,13.0,55,516.0,516.0,1.0,1.0,True,0.022929,0.410424,821.32,163.13,2.0,267.04,3.0,461.2,5.0,276.0,185.2,195.0,True,True,False,-360.12,-9.358628,Potential Loyalists,2,56,4829.32,86.237857,Test Smaller Deal
845,5097.28,117,107,82,705,16.08,776.7,18.8,2370.58,6.0,109,509.0,509.0,3.0,1.0,True,0.003688,0.465068,760.14,158.38,5.0,335.53,11.0,394.73,13.0,141.91,252.82,202.0,True,True,False,-365.41,-22.724502,Loyal Customers,6,117,5097.28,43.566496,Test Smaller Deal
2240,5413.2,216,148,27,711,42.93,1028.39,149.81,2938.94,20.0,182,226.0,688.0,10.0,6.0,True,0.027675,0.542921,871.36,196.34,8.0,274.66,13.0,505.02,18.0,205.41,299.61,485.0,True,True,False,-366.34,-8.533427,Champions,0,216,5413.2,25.061111,Test Smaller Deal
761,9036.01,178,155,89,711,116.6,1803.05,228.97,5432.37,24.0,156,639.0,665.0,11.0,2.0,True,0.02534,0.601191,1598.68,477.48,6.0,878.82,13.0,1230.64,17.0,481.29,749.35,72.0,True,True,False,-368.04,-3.156432,Champions,0,178,9036.01,50.764101,Test Smaller Deal
458,1685.64,127,109,115,709,76.94,786.34,89.99,1263.62,22.0,113,511.0,606.0,4.0,2.0,True,0.053386,0.749638,441.62,33.06,1.0,66.03,5.0,69.52,7.0,9.59,59.93,200.0,True,True,False,-372.1,-4.836236,Loyal Customers,2,127,1685.64,13.272756,Stop Subsidy
696,14715.53,326,253,114,708,88.77,2451.91,267.0,7852.56,29.0,286,541.0,541.0,4.0,1.0,True,0.018144,0.533624,2293.11,643.95,16.0,1175.4,30.0,1916.44,47.0,863.77,1052.67,170.0,True,True,False,-376.67,-4.243213,Champions,3,326,14715.53,45.139663,Test Smaller Deal
248,6039.01,57,53,29,704,138.08,2136.07,358.07,4467.54,11.0,54,228.0,228.0,6.0,1.0,True,0.059293,0.73978,899.97,0.0,0.0,269.25,2.0,518.94,3.0,73.44,445.5,483.0,True,True,False,-381.03,-2.759487,Big Spenders,7,57,6039.01,105.947544,Test Smaller Deal
2270,4728.67,312,234,77,711,10.0,1305.04,12.78,2748.42,9.0,276,671.0,671.0,1.0,1.0,True,0.002703,0.581225,570.23,116.81,10.0,186.67,14.0,186.67,14.0,86.83,99.84,40.0,True,True,False,-383.56,-38.356,Champions,0,312,4728.67,15.155994,Stop Subsidy
262,4802.27,218,159,100,697,12.1,810.79,65.04,2832.96,7.0,184,431.0,431.0,1.0,1.0,True,0.013544,0.589921,877.69,388.68,7.0,483.4,8.0,491.48,10.0,232.74,258.74,280.0,True,True,False,-386.21,-31.918182,At Risk High Value,14,218,4802.27,22.028761,Test Smaller Deal
58,10367.08,268,230,81,711,71.05,1614.0,160.95,6599.89,19.0,239,591.0,591.0,7.0,2.0,True,0.015525,0.63662,1617.48,363.59,10.0,726.01,18.0,1227.87,29.0,498.8,729.07,120.0,True,True,False,-389.61,-5.483603,Champions,0,268,10367.08,38.683134,Test Smaller Deal
1166,12300.62,409,306,77,711,579.8,2640.73,1611.55,8526.58,91.0,367,453.0,651.0,11.0,4.0,True,0.131014,0.693183,1955.87,596.94,17.0,1114.43,38.0,1558.41,57.0,416.85,1141.56,258.0,True,True,False,-397.46,-0.685512,Champions,0,409,12300.62,30.074866,Test Smaller Deal
1609,27859.68,412,327,42,711,100.98,2532.18,376.15,12819.05,47.0,377,615.0,623.0,4.0,1.0,True,0.013502,0.460129,3982.44,1557.0,24.0,2624.41,41.0,3576.07,58.0,1945.68,1630.39,96.0,True,True,False,-406.37,-4.024262,Champions,0,412,27859.68,67.620583,Test Smaller Deal
389,14880.92,271,230,108,710,122.46,3389.12,385.25,9061.3,52.0,252,420.0,686.0,23.0,6.0,True,0.025889,0.608921,2451.81,721.54,15.0,1371.7,28.0,2040.14,38.0,726.44,1313.7,291.0,True,True,False,-411.67,-3.361669,Champions,1,271,14880.92,54.911144,Test Smaller Deal
647,6326.74,129,109,62,711,83.03,1338.24,206.53,3682.62,20.0,117,415.0,606.0,4.0,2.0,True,0.032644,0.582072,987.1,299.42,7.0,425.48,10.0,572.79,14.0,226.43,346.36,296.0,True,True,False,-414.31,-4.989883,Champions,0,129,6326.74,49.044496,Test Smaller Deal
1675,4862.09,102,96,58,633,84.23,1551.94,209.74,3216.44,24.0,98,600.0,600.0,1.0,1.0,True,0.043138,0.661534,515.18,79.39,3.0,98.63,4.0,98.63,4.0,21.99,76.64,111.0,True,True,False,-416.55,-4.945388,At Risk High Value,78,102,4862.09,47.667549,Stop Subsidy
2062,5357.62,220,174,39,706,30.33,1671.67,49.21,2928.31,9.0,202,229.0,229.0,7.0,1.0,True,0.009185,0.546569,1357.54,399.32,18.0,710.91,28.0,911.66,37.0,411.9,499.76,482.0,True,True,False,-445.88,-14.700956,Loyal Customers,5,220,5357.62,24.352818,Test Smaller Deal
2341,5698.38,306,227,45,697,19.97,1602.39,42.42,3112.11,11.0,262,416.0,416.0,2.0,1.0,True,0.007444,0.546139,1214.18,208.06,7.0,567.93,22.0,758.81,37.0,341.88,416.93,295.0,True,True,False,-455.37,-22.802704,At Risk High Value,14,306,5698.38,18.622157,Test Smaller Deal
1261,3777.98,228,180,48,705,16.0,630.71,8.7,1806.94,8.0,176,533.0,533.0,1.0,1.0,True,0.002303,0.478282,874.91,142.54,19.0,235.25,38.0,418.73,49.0,209.13,209.6,178.0,True,True,False,-456.18,-28.51125,Loyal Customers,6,228,3777.98,16.570088,Stop Subsidy
883,10165.13,352,259,39,710,11.0,1234.74,27.53,6172.78,6.0,324,332.0,544.0,4.0,2.0,True,0.002708,0.60725,1587.42,421.62,16.0,754.68,32.0,1130.54,47.0,547.03,583.51,379.0,True,True,False,-456.88,-41.534545,Champions,1,352,10165.13,28.87821,Test Smaller Deal
1367,12125.48,352,243,24,710,59.9,2270.95,121.35,7751.24,25.0,323,656.0,656.0,1.0,1.0,True,0.010008,0.639252,1862.83,862.99,27.0,1400.61,52.0,1400.61,52.0,590.96,809.65,55.0,True,True,False,-462.22,-7.716528,Champions,1,352,12125.48,34.447386,Test Smaller Deal
2400,14681.32,391,203,103,711,168.34,4079.78,404.53,9615.88,26.0,297,567.0,621.0,23.0,3.0,True,0.027554,0.654974,2510.91,477.49,15.0,1362.54,33.0,2046.55,49.0,724.45,1322.1,144.0,True,True,False,-464.36,-2.758465,Champions,0,391,14681.32,37.548133,Test Smaller Deal
1445,5130.59,178,159,82,708,20.05,978.52,35.47,2501.79,8.0,146,672.0,672.0,1.0,1.0,True,0.006913,0.487622,966.45,344.51,11.0,497.04,16.0,497.04,16.0,253.88,243.16,39.0,True,True,False,-469.41,-23.41197,Champions,3,178,5130.59,28.823539,Test Smaller Deal
2275,2789.51,134,121,72,706,69.11,695.31,206.01,1699.6,22.0,123,681.0,692.0,3.0,2.0,True,0.073852,0.609283,737.44,262.46,6.0,262.46,6.0,262.46,6.0,104.56,157.9,30.0,True,True,False,-474.98,-6.872811,Loyal Customers,5,134,2789.51,20.817239,Stop Subsidy
2213,3505.21,55,53,21,692,6.6,537.91,16.86,1509.71,2.0,44,243.0,243.0,2.0,1.0,True,0.00481,0.430705,987.44,346.02,4.0,469.54,7.0,510.56,9.0,289.76,220.8,468.0,True,True,False,-476.88,-72.254545,At Risk High Value,19,55,3505.21,63.731091,Test Smaller Deal
2233,8440.77,273,220,66,709,27.54,896.01,49.26,3868.1,16.0,234,344.0,646.0,11.0,4.0,True,0.005836,0.458264,1435.18,195.98,6.0,519.77,19.0,950.55,31.0,481.52,469.03,367.0,True,True,False,-484.63,-17.597313,Champions,2,273,8440.77,30.918571,Test Smaller Deal
636,9045.17,227,204,67,710,26.87,2284.51,53.21,4727.28,16.0,218,533.0,619.0,4.0,3.0,True,0.005883,0.52263,1869.86,600.95,12.0,1107.66,25.0,1359.45,33.0,714.47,644.98,178.0,True,True,False,-510.41,-18.995534,Champions,1,227,9045.17,39.846564,Test Smaller Deal
1305,7552.93,373,240,95,681,18.3,1352.48,10.93,4789.36,16.0,321,504.0,504.0,2.0,1.0,True,0.001447,0.634106,838.7,116.47,9.0,214.91,17.0,312.33,24.0,159.52,152.81,207.0,True,True,False,-526.37,-28.763388,At Risk High Value,30,373,7552.93,20.249142,Stop Subsidy
31,4396.9,69,63,99,710,339.2,1285.88,1045.77,3395.32,28.0,61,663.0,677.0,2.0,1.0,True,0.237843,0.772208,1344.42,452.21,11.0,806.21,15.0,806.21,15.0,188.38,617.83,48.0,True,True,False,-538.21,-1.586704,Potential Loyalists,1,69,4396.9,63.723188,Test Smaller Deal
351,7659.67,296,234,94,709,21.69,1694.41,92.84,3906.67,14.0,277,505.0,605.0,3.0,2.0,True,0.012121,0.510031,1494.84,267.1,11.0,651.12,26.0,954.71,41.0,463.8,490.91,206.0,True,True,False,-540.13,-24.902259,Champions,2,296,7659.67,25.877264,Test Smaller Deal
2162,13923.45,180,132,98,710,357.3,1545.0,2673.96,7713.18,63.0,167,623.0,623.0,1.0,1.0,True,0.192047,0.55397,2900.52,936.66,13.0,1687.54,25.0,2352.29,36.0,1194.52,1157.77,88.0,True,True,False,-548.23,-1.534369,Champions,1,180,13923.45,77.3525,Test Smaller Deal
2087,7832.74,227,200,27,704,16.0,1834.86,37.55,5113.46,7.0,218,509.0,509.0,6.0,1.0,True,0.004794,0.652832,1531.06,161.31,5.0,590.5,17.0,980.98,31.0,324.86,656.12,202.0,True,True,False,-550.08,-34.38,Loyal Customers,7,227,7832.74,34.505463,Test Smaller Deal
2019,13160.5,337,250,103,711,125.23,2518.61,316.48,8661.7,36.0,303,426.0,625.0,9.0,3.0,True,0.024048,0.658159,3334.83,999.13,19.0,1887.02,32.0,2777.38,48.0,1092.79,1684.59,285.0,True,True,False,-557.45,-4.451409,Champions,0,337,13160.5,39.051929,Test Smaller Deal
1802,4835.44,52,50,108,692,6.19,580.13,11.82,1852.67,3.0,48,654.0,654.0,1.0,1.0,True,0.002444,0.383144,964.31,128.99,2.0,389.8,5.0,389.8,5.0,218.64,171.16,57.0,True,True,False,-574.51,-92.812601,At Risk High Value,19,52,4835.44,92.989231,Stop Subsidy
988,6109.18,196,131,10,711,175.73,1816.84,437.25,4418.44,30.0,175,241.0,241.0,4.0,1.0,True,0.071573,0.723246,1068.27,315.46,9.0,345.76,11.0,455.86,13.0,116.58,339.28,470.0,True,True,False,-612.41,-3.484949,Champions,0,196,6109.18,31.169286,Stop Subsidy
1627,3484.02,114,91,62,711,3.73,512.04,17.38,1685.37,2.0,93,679.0,679.0,1.0,1.0,True,0.004988,0.483743,927.26,243.82,5.0,309.43,6.0,309.43,6.0,142.01,167.42,32.0,True,True,False,-617.83,-165.63807,Champions,0,114,3484.02,30.561579,Stop Subsidy
1820,4208.08,77,70,115,661,1.4,442.48,3.0,1564.03,2.0,67,555.0,555.0,1.0,1.0,True,0.000713,0.371673,1026.64,250.05,4.0,362.18,7.0,387.23,9.0,253.08,134.15,156.0,True,True,False,-639.41,-456.721429,At Risk High Value,50,77,4208.08,54.65039,Stop Subsidy
1238,4678.61,51,46,3,704,82.38,1446.51,292.18,3054.17,26.0,50,234.0,346.0,2.0,2.0,True,0.06245,0.652794,914.15,0.0,0.0,270.87,2.0,270.87,2.0,75.15,195.72,477.0,True,True,False,-643.28,-7.808691,Needs Attention,7,51,4678.61,91.737451,Stop Subsidy
232,12695.57,631,292,73,672,81.57,2254.86,168.54,7581.01,36.0,453,421.0,421.0,1.0,1.0,True,0.013275,0.597138,1702.6,102.11,10.0,634.7,26.0,968.11,47.0,446.79,521.32,290.0,True,True,False,-734.49,-9.004413,At Risk High Value,39,631,12695.57,20.119762,Test Smaller Deal
2264,16960.59,315,267,115,710,13.0,2457.51,24.7,6489.98,11.0,281,430.0,430.0,1.0,1.0,True,0.001456,0.382651,2418.13,686.68,13.0,1163.57,21.0,1665.48,32.0,1041.83,623.65,281.0,True,True,False,-752.65,-57.896154,Champions,1,315,16960.59,53.843143,Test Smaller Deal
1907,8939.5,388,257,108,711,93.8,1771.42,222.04,4551.93,40.0,305,506.0,511.0,3.0,1.0,True,0.024838,0.509193,1259.89,57.82,3.0,200.73,5.0,491.31,17.0,216.26,275.05,205.0,True,True,False,-768.58,-8.193817,Champions,0,388,8939.5,23.039948,Stop Subsidy
472,8295.58,96,81,48,663,58.77,1373.51,114.66,3960.0,22.0,75,516.0,557.0,11.0,2.0,True,0.013822,0.477363,1562.99,326.38,2.0,639.88,8.0,749.74,13.0,329.38,420.36,195.0,True,True,False,-813.25,-13.837842,Big Spenders,48,96,8295.58,86.412292,Stop Subsidy
1959,5592.54,104,90,69,671,40.65,1136.81,135.29,3229.95,16.0,88,527.0,527.0,1.0,1.0,True,0.024191,0.577546,1458.8,290.57,8.0,550.98,14.0,591.98,15.0,214.1,377.88,184.0,True,True,False,-866.82,-21.323985,At Risk High Value,40,104,5592.54,53.774423,Stop Subsidy
1778,9336.3,259,201,84,710,40.95,1167.98,60.87,6146.97,21.0,220,431.0,626.0,11.0,3.0,True,0.00652,0.658395,1847.21,177.24,11.0,461.55,18.0,899.78,33.0,242.42,657.36,280.0,True,True,False,-947.43,-23.136264,Champions,1,259,9336.3,36.04749,Stop Subsidy
998,8305.39,250,189,95,703,57.99,1992.38,151.02,4776.54,22.0,205,429.0,429.0,1.0,1.0,True,0.018183,0.575113,1861.21,310.02,17.0,617.36,31.0,911.1,38.0,399.42,511.68,282.0,True,True,False,-950.11,-16.384032,Loyal Customers,8,250,8305.39,33.22156,Stop Subsidy
1248,9091.29,158,140,50,702,83.01,1315.2,264.49,4518.74,38.0,140,408.0,408.0,1.0,1.0,True,0.029093,0.497041,1887.98,571.85,9.0,853.72,15.0,917.67,19.0,515.56,402.11,303.0,True,True,False,-970.31,-11.689074,At Risk High Value,9,158,9091.29,57.53981,Stop Subsidy
143,6574.23,408,255,98,710,86.35,1624.11,170.29,3748.94,37.0,326,455.0,514.0,3.0,2.0,True,0.025903,0.570248,1921.19,361.54,30.0,830.93,64.0,921.46,76.0,332.6,588.86,256.0,True,True,False,-999.73,-11.577649,Champions,1,408,6574.23,16.113309,Stop Subsidy
276,5758.71,173,137,75,709,1.0,1227.84,7.28,3145.06,1.0,147,437.0,437.0,1.0,1.0,True,0.001264,0.54614,1687.76,218.33,8.0,379.84,16.0,643.24,24.0,228.07,415.17,274.0,True,True,False,-1044.52,-1044.52,Champions,2,173,5758.71,33.287341,Stop Subsidy
1864,16941.58,164,139,103,710,42.1,1523.57,128.31,6025.17,21.0,159,430.0,430.0,4.0,1.0,True,0.007574,0.355644,2557.5,578.66,7.0,743.41,11.0,1451.87,18.0,763.72,688.15,281.0,True,True,False,-1105.63,-26.261995,Champions,1,164,16941.58,103.302317,Test Smaller Deal
19,11299.61,421,296,73,711,24.89,3069.74,41.93,7322.88,19.0,361,684.0,684.0,1.0,1.0,True,0.003711,0.648065,1448.63,281.42,16.0,281.42,16.0,281.42,16.0,93.25,188.17,27.0,True,True,False,-1167.21,-46.894737,Champions,0,421,11299.61,26.839929,Insufficient Post Window
840,11944.57,214,190,78,711,12.3,1269.98,47.32,3850.48,6.0,189,671.0,671.0,1.0,1.0,True,0.003962,0.322362,2191.14,622.08,10.0,797.09,13.0,797.09,13.0,577.7,219.39,40.0,True,True,False,-1394.05,-113.337398,Champions,0,214,11944.57,55.815748,Stop Subsidy
400,18494.14,310,233,109,711,112.37,1910.19,69.09,8427.46,15.0,288,683.0,683.0,4.0,1.0,True,0.003736,0.455683,2681.12,512.98,8.0,512.98,8.0,512.98,8.0,265.44,247.54,28.0,True,True,False,-2168.14,-19.294652,Champions,0,310,18494.14,59.658516,Insufficient Post Window
1598,11516.83,445,243,104,711,21.75,2106.46,29.18,6291.69,8.0,337,515.0,515.0,1.0,1.0,True,0.002534,0.546304,3723.55,504.21,19.0,641.07,25.0,1013.39,31.0,366.88,646.51,196.0,True,True,False,-2710.16,-124.605057,Champions,0,445,11516.83,25.880517,Stop Subsidy
1023,38319.79,603,358,107,710,89.69,2226.46,172.72,17734.5,29.0,535,,,0.0,0.0,False,0.004507,0.462803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Champions,1,603,38319.79,63.548574,No Deal Needed
2459,20671.5,971,450,35,704,172.69,4253.99,277.48,11965.51,50.0,735,,,0.0,0.0,False,0.013423,0.578841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Loyal Customers,7,971,20671.5,21.288877,No Deal Needed
707,19194.42,498,347,103,711,15.75,2195.09,36.27,9235.75,8.0,446,,,0.0,0.0,False,0.00189,0.481168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Champions,0,498,19194.42,38.543012,No Deal Needed
1111,18894.72,321,262,32,707,12.49,2541.15,16.09,6758.07,6.0,242,,,0.0,0.0,False,0.000852,0.35767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Loyal Customers,4,321,18894.72,58.862056,No Deal Needed
328,17332.13,239,198,66,708,32.75,1937.16,30.84,7123.18,13.0,224,,,0.0,0.0,False,0.001779,0.410981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Champions,3,239,17332.13,72.519372,No Deal Needed
1527,17295.18,321,253,33,710,12.49,1932.36,30.06,9168.53,4.0,273,,,0.0,0.0,False,0.001738,0.530121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Champions,1,321,17295.18,53.879065,No Deal Needed
1489,17251.53,536,371,65,710,24.7,3961.93,59.1,10709.48,15.0,475,,,0.0,0.0,False,0.003426,0.620784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Champions,1,536,17251.53,32.18569,No Deal Needed
900,16450.53,1223,521,62,711,12.38,1482.45,10.87,9047.14,8.0,754,,,0.0,0.0,False,0.000661,0.54996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Champions,0,1223,16450.53,13.450965,No Deal Needed
371,15716.54,161,154,62,711,20.3,2735.88,57.5,7350.1,14.0,153,,,0.0,0.0,False,0.003659,0.467667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Champions,0,161,15716.54,97.618261,No Deal Needed
2312,14682.81,321,295,94,709,47.65,2590.22,35.28,6370.39,12.0,303,,,0.0,0.0,False,0.002403,0.433867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Champions,2,321,14682.81,45.740841,No Deal Needed
1803,14420.9,216,205,18,711,12.39,1261.01,31.59,5194.46,6.0,201,,,0.0,0.0,False,0.002191,0.360204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Champions,0,216,14420.9,66.763426,No Deal Needed
1314,14330.4,421,312,47,710,3.5,1526.45,4.33,7698.19,3.0,339,,,0.0,0.0,False,0.000302,0.537193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Champions,1,421,14330.4,34.038955,No Deal Needed
2479,14279.7,136,128,111,706,84.08,1869.1,168.93,6275.91,22.0,127,,,0.0,0.0,False,0.01183,0.439499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Loyal Customers,5,136,14279.7,104.997794,No Deal Needed
2328,14193.61,166,154,6,709,56.32,1316.42,68.11,4564.92,14.0,145,,,0.0,0.0,False,0.004799,0.321618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Champions,2,166,14193.61,85.503675,No Deal Needed
1379,13995.22,509,390,80,711,12.2,2376.56,33.43,8220.89,5.0,455,,,0.0,0.0,False,0.002389,0.587407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Champions,0,509,13995.22,27.495521,No Deal Needed
591,13534.93,325,257,51,711,31.92,2228.47,91.39,5970.86,15.0,295,,,0.0,0.0,False,0.006752,0.441145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Champions,0,325,13534.93,41.645938,No Deal Needed
853,13497.29,516,451,65,710,14.26,557.7,21.24,3302.72,6.0,381,,,0.0,0.0,False,0.001574,0.244695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Champions,1,516,13497.29,26.157539,No Deal Needed
973,13486.32,84,72,95,710,10.0,1563.91,3.09,5067.44,3.0,79,,,0.0,0.0,False,0.000229,0.375747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Potential Loyalists,1,84,13486.32,160.551429,No Deal Needed
